voter,ionDistribution,ionDistributionParsed
0x379aD3354f79921E39b7d0EeB4f40eeA06425B98,6.97320682522371,6973206825223710000
0x24FF4FaCDA99CE0E00f441b85A541dae8520F985,7.037964808574168,7037964808574168000
0x7f110211543E72129B6B038b2A4efFCA53811017,7.61823832206559,7618238322065590000
0x6c5004aA40C88f883D3A880f1f5CaFD80cB7Ab61,8.081555165736999,8081555165736999000
0xD044A705a95Be2dcAda37707e7F26cc9420185e0,8.104181200795798,8104181200795798000
0x4Bdfe92Ce25610842F14A78a607Ea88Db8517711,8.180539969139629,8180539969139629000
0xa59f0DEe4BcF71e2D7a395C83Fc7Ba0B92C3813a,8.765663755913623,8765663755913623000
0x8c386cb61c09806c7a2abc1ca501cf43068145bC,9.041468416491503,9041468416491503000
0xbdEFa39baAfd443C46f5C3AFDCD238053825095C,9.532116722702607,9532116722702607000
0xcC924d498Ae08c844546cFCE81556e7C1fF6b525,9.603689622567988,9603689622567988000
0x96Da385E15E656b88a42905c7600B316BaccA3CE,9.69507342592917,9695073425929170000
0xb2D5E3d85827dBe495497CAe5F70E0FABb5D1352,10.35062048649372,10350620486493720000
0x7753D5553Fb06d75d16bdb802c10c9e6d59fDAf4,10.938199051604542,10938199051604542000
0x0C94a3B824Be5C6f9314f762117ebdaC18933CdD,11.271921867412889,11271921867412889000
0x1ACB580874B0b00602A497b229b6f0BD7777C4F6,11.282101187891918,11282101187891918000
0xcb61b2C001B63EEC94de6c9107e9C67Ec9BF58Dc,12.309380698370177,12309380698370177000
0xBa971F58A00e8ffC7E91C0e8E7efcCBfbfE8F09e,13.691117280052723,13691117280052723000
0xf341c76D256D4fA386A685090Ec86F534B769678,13.865061902518526,13865061902518526000
0xb0889FE559d61b238cd02f49e51741d20e9Fc15a,18.570609088784064,18570609088784064000
0xD8A0c61F382B059AdFb4F61995682D5A83C533aB,19.270679333864116,19270679333864116000
0xF64Ce82aEF4c488DeB8d0646debA2e91D871DC68,22.089193444614494,22089193444614494000
0xaD5fb9b972712a95DF5a221d8317c0baaDc144f7,23.94589704777661,23945897047776610000
0x222283dc7386BF49eD27E61d97F55Da96e4E2baD,24.191520360109564,24191520360109564000
0x7FbD935c9972b6A4c0b6F7c6f650996677bF6e0A,34.920246633087764,34920246633087764000
0x4B7dAd7Cb62Ab8F95828CdDcD2BB4ae2B47EAc61,39.642164461210605,39642164461210605000
0xe08753f2CaF86CFA29CE24B1cA765F6f3A25a68D,47.01841842413552,47018418424135520000
0x5d33bFdAfc7640cBa9Ef2767F051ABfB064F3573,48.32856479204837,48328564792048370000
0x6D7Cc1045bB46e1C697f4d3DB88Df3E2453e8c5b,52.274409325709144,52274409325709144000
0xb04c9f7306aF476Dc2E7aBAD153987D8080793b7,52.43661117018875,52436611170188750000
0x4dDEBa3cb70e38DeE2F22071dA5F71770D1eCeF2,55.21234147761629,55212341477616290000
0x9D249Fc5d6e90Bd6890dF39c97553254422d465e,57.46739266992104,57467392669921040000
0x0953eb1d555E6282208c7855fB99460d459ae100,63.24802477089338,63248024770893380000
0xbbafC0bC7E6C9Bc0Ec2C3924c0DB2B96a260C8ED,66.1947599575577,66194759957557700000
0xD9Dc13f3286C15eBa48ff55e9F39020A6B1A8591,68.0452006348365,68045200634836500000
0x726541A0942C4C287eB82b6487F0847601f461A8,77.46933714511795,77469337145117950000
0x8bb820c251Ac194Ca770f9f0cDc12B76354E3dE6,79.36287024040212,79362870240402120000
0xC05aC07b7FEDB964c993220B6675645c88EAcF5F,81.33771053757562,81337710537575620000
0x0bD43c6cD201697E88Aa795B3bb79E7dFBEED8EE,103.91771367324236,103917713673242360000
0xa2A2e3a702798227115159AfEc9DAaB2Be5Ce12A,121.78026724036869,121780267240368690000
0x1AfD3A258b1A9B397A24A239bb70444b478deeDb,139.19250133689715,139192501336897150000
0xaf1C56ABb73ce0C13cCeE81b59479A5D0177eaB9,143.02602116897648,143026021168976480000
0xb2adC1975EfDAe32Ce9954818DB6C689Cc54C92A,152.41262108861153,152412621088611530000
0xb56Ee863f444B1D58bd7eFEC48ee87A8aA3610Bc,186.2346208869657,186234620886965700000
0x35DCa3c52e4E8766fE9Dae7082e4337e203b9556,207.1542576358099,207154257635809900000
0xDbc9e41D5E083884f2Cb172bb3a17aB09a528101,214.09800438037843,214098004380378430000
0x57ef2b98306D2c98F2FcEbBDd05090c75982AF72,238.26199325590292,238261993255902920000
0x1beB3ECD6171402b087bC04414AFabFab5ed7e06,287.81195657721054,287811956577210540000
0x6DF70F4b50c90ecB5fe66ACe365caac6Fd2787fd,320.2682731343523,320268273134352300000
0x3b1CeED88f9Ab5c43eB1294A79Faa720b88e97D0,369.3556135487986,369355613548798600000
0x981720Fb00bf4bC7754B02e998dF1B3D9FE4fF92,517.7722944958465,517772294495846500000
0xe79A3CD39dc76cd97Ace0A665EDF9EC3f19aF42c,535.8796998248636,535879699824863600000
0xa13a8b8039B6e8E26b1763B0E7e9eC992a73b996,589.2893432458385,589289343245838500000
0x418340B636A908E69E98bb0C36eC4610980dCe87,870.5140468627355,870514046862735500000
0xB9351ce53776aBF7255D91178F0eB2a615CFa55F,949.5318609707716,949531860970771600000
0x09b86c731675aa4b6180B57D92520140cA78b1FA,1158.848010379839,1158848010379839000000
0xF68D2BfCecd7895BBa05a7451Dd09A1749026454,1712.746630518839,1712746630518839000000
0x3a42034887aC61C61330c11f6206EeeC6d04c3DD,1830.0912711525857,1830091271152585700000
0xbB8FB9928D7a3d9F3CcdCB2De47Db1534BcCFFdD,4895.238551222408,4895238551222408000000
