voter,ionDistribution,ionDistributionParsed
0x1Fe82beA7Aa95e9595777A10712a4A60BCF9c6Be,1.6164533876009448,1616453387600944800
0xaD4b6B04E67eDb63f951103283dC2E5dddcb0046,1.7093249000611346,1709324900061134600
0x6083859b40cEA1a98682a50296c6b647B21a9E2b,1.7637488862271604,1763748886227160400
0x98438275579d59c76A0516178e1b0c729F77781B,1.7763129867877234,1776312986787723400
0x7F65554B956558719E61795878bbcA2982F56b61,1.8289355023870077,1828935502387007700
0x0e04CAB2146752790F9D4a7d68806d0531f967CA,1.9263070523269166,1926307052326916600
0xD473781816837C7cd2FADC34E66F09786D2E2694,1.9366024699944366,1936602469994436600
0x594B09126CFa0C83F656901c7EF103Aa91Dce7F3,2.166597780910282,2166597780910282000
0xE0E216283eef00895b6ABAa73848448596B85724,2.241773674290689,2241773674290689000
0xfd22dDE4BD14e5f23c66fFbabc6Cfa4490BE0267,2.304811957031742,2304811957031742000
0xeDBD6E1F8E221BF5755EBD3f9A5E6B8368850666,2.3451729620727453,2345172962072745300
0x6c9e52a76048E8DA6d97FC016201151854465B5E,2.4521304981046477,2452130498104647700
0x13B19fd63d34Be9d3D6d25ebd7142134C0cfc725,2.4890709302351226,2489070930235122600
0xF054FDF38bEeeB1f9E8eDA941bB11A8dFdc0155C,2.547215915250806,2547215915250806000
0xB4173fEe41920a8e7D3451863f9779468EbAb98E,2.5946713962271115,2594671396227111500
0x800417f1244BffB037F177F9fC8fe1Ca822425Ba,2.597142084626725,2597142084626725000
0x78DbaA564196E52d16caf9a4745A461748C6a99D,2.6856304304053342,2685630430405334200
0x9043358359ab186F57Fc55FFD998cB02D4854D3E,2.7155228068231496,2715522806823149600
0xd98e78bdb53643563f7B797D2Ff93d1f585ECBed,2.796013884906131,2796013884906131000
0xa59f0DEe4BcF71e2D7a395C83Fc7Ba0B92C3813a,2.850808297049987,2850808297049987000
0x5A9E3Cc9E08e88C7bAEfee41b35EcFbEE33824aE,2.9299859596852036,2929985959685203600
0x6c5004aA40C88f883D3A880f1f5CaFD80cB7Ab61,2.9761643984889927,2976164398488992700
0xc0a12B169aD39cD94bA8a1F2068809A4636E383F,3.0439782469441288,3043978246944128800
0x4306ca986546d7DE4ceA003Cd7095B88BAF605b5,3.211581455168819,3211581455168819000
0xD08c3C698C25B3cC25B6d9BB7a9224070679B04b,3.5489094852558334,3548909485255833400
0x2dC58f7Cb47B5bc558B6b0D80a03a921156BA4FC,5.300921530678101,5300921530678101000
0xC7964Cf98Eb028aD27855C78B30E2474f920f7E5,5.377830995048768,5377830995048768000
0x88F3b3bfd7A80595842D676307ccCd9c001663d2,5.592669684830164,5592669684830164000
0xaD5fb9b972712a95DF5a221d8317c0baaDc144f7,5.797399027615272,5797399027615272000
0x175c60916Ccd377C6d9D8a1B58863dFdeca90Cfd,5.797680367372621,5797680367372621000
0x68d3D948f408aC0B738907c4DC3B7282535a234B,6.107558805656229,6107558805656229000
0x4dDEBa3cb70e38DeE2F22071dA5F71770D1eCeF2,6.20609945434764,6206099454347640000
0x398e950cA302B7368Ead8709973890BC4811aee7,6.2204286519569765,6220428651956976500
0x8c386cb61c09806c7a2abc1ca501cf43068145bC,6.241543103849246,6241543103849246000
0x9f66BDE6Cb2889dBa0b16868061D4093D7D5d0A1,6.568537045833863,6568537045833863000
0x31EcB27e59095083711B76634D888326A2aBB55d,7.033004762683636,7033004762683636000
0x140c22117213D318A3D58A81B246fBFAFa7f286b,7.16011838749493,7160118387494930000
0x33f8a473787CC7ED0e3c14D596198C2D620F3799,7.293167959103802,7293167959103802000
0x026d7ca89d170D739e33d2Ed4C5f649b51766395,7.626956801413868,7626956801413868000
0x1ACB580874B0b00602A497b229b6f0BD7777C4F6,7.768236831031505,7768236831031505000
0xCaA74dEBEae8b73de8a894E16CEEF7625c69C7fF,7.893827521436799,7893827521436799000
0xe058f0f377beebd0E2243BcaAF3F69bbfbcbE0FC,8.325998552147686,8325998552147686000
0x3750b281e14B0fCD4880399210ce03a7f570fbD7,9.103377785497086,9103377785497086000
0x7c803a4D7AaE9B521e23acAfe7Ab71aEEd61a41D,9.145928967978644,9145928967978644000
0xB052587713568b3Fdb5EC54244d538a4F52d99f8,10.009923520946444,10009923520946444000
0x95ff003cE11608daB851bF3d021c7C304689E7f2,10.600064967496788,10600064967496788000
0xc5730D86Fe503045fD3995Cb46E875239F1F7b5e,11.146183598961983,11146183598961983000
0x14Dd85f88931CB1d43De62519f5b27B04f3B37c9,14.64483021268456,14644830212684560000
0x4c09c7Babc5f92C8dcE78fe3cCF60216a3936555,17.580839490579738,17580839490579738000
0x81e14E07493BD2A3ad29bB7dAB1f26de9C98151b,17.913742534164903,17913742534164903000
0x2fE3772CA654FE3aaafd34e73d3B04DE9a882a09,21.064421073425585,21064421073425585000
0xEA0562F25C0D5C08720824467A812C89379dC26a,22.01070603999788,22010706039997880000
0xD8A0c61F382B059AdFb4F61995682D5A83C533aB,23.831804642785865,23831804642785865000
0xdAc7a91516112703448B5d1fbC8B679fcE838E8A,25.470255378248154,25470255378248154000
0xDfa84C0c2fe303520607917bf7307045Db559B04,27.80930421287944,27809304212879440000
0x5d33bFdAfc7640cBa9Ef2767F051ABfB064F3573,27.98564631707137,27985646317071370000
0x695da462e7d55835c6E84a74f999D83E9b2EEac5,32.513204368997826,32513204368997826000
0x13ECa1E17CB8789919a0d736f3dc3B16018027a7,35.594768544602395,35594768544602395000
0xEFc2b0a568af4D9934B7BE3eD198A10E6C608De2,35.68945939991084,35689459399910840000
0xa1C9d41719c4fFD99463F1CfA579d9b6A96b50c6,41.554967572331584,41554967572331584000
0x35DCa3c52e4E8766fE9Dae7082e4337e203b9556,45.69881644575715,45698816445757150000
0x70a99c4127620129D0CA30827E0FC9B75eC2891b,53.68027059521544,53680270595215440000
0x7FbD935c9972b6A4c0b6F7c6f650996677bF6e0A,56.91074937124028,56910749371240280000
0x062bcf5e546B235953576763658936f9e9F38327,64.96293656052187,64962936560521870000
0x0C0586a35FA30FF528b2d7Ce5969B845eB8c3A8c,65.0531323499063,65053132349906300000
0xcC924d498Ae08c844546cFCE81556e7C1fF6b525,69.12673866958026,69126738669580260000
0xdBadc190e0754e9920AC8747b75D25A24b24946E,72.17108702071481,72171087020714810000
0x1beB3ECD6171402b087bC04414AFabFab5ed7e06,85.88738788225925,85887387882259250000
0xE5447EFeBb597267D6AFe9C53e0aeaba7E617FA8,95.36752487261415,95367524872614150000
0xa2A2e3a702798227115159AfEc9DAaB2Be5Ce12A,100.18641803382906,100186418033829060000
0xDD5730a33719083470e641cF0e4154Dd04D5738d,110.8637797759489,110863779775948900000
0x7B59793aD075e4ce1e35181054759C080B8D965D,110.97685076824484,110976850768244840000
0x6cae2aE457C8c824c906c932792319C4CE14fcf2,179.85042673017418,179850426730174180000
0xAdffC760EDF4f6146dce89022B5AE7EbB7edD2B9,203.04091129557617,203040911295576170000
0x773086748CeFaD900AC85FF55b1A14b0B3951585,430.5646054039454,430564605403945400000
0xF68D2BfCecd7895BBa05a7451Dd09A1749026454,778.3349922828851,778334992282885100000
0xA10E51497b4B471dE5cC80beCf8ecB3c22cCd8dD,5419.269144760784,5419269144760784000000
0xc2b5f67dA9F6A57469441F76c2f47982c6684c00,43838.75852460807,43838758524608070000000
