timestamp,voter,votingPowerCastForGauge,percentageOfTotalVotingPower,ionDistribution,ionDistributionParsed,votesCast,totalVotingPowerInGauge,numVotes,tx
1732166919,0xD9612C7F8ff61bf5bBe716989e27382aEf262e64,99606998922954805434600,0.00043610669303457923,109.0266732586448,109026673258644800000,99606998922954805434600,87938679901197794557826789,1,0xa06fc576c6a045c7d854617b19ac21fdaa00eb3789723e76ce10ea2e4fc78855
1732166919,0xD9612C7F8ff61bf5bBe716989e27382aEf262e64,22638903928683709692946,0.00009911931523910748,24.77982880977687,24779828809776870000,22638903928683709692946,87943547999139047056333181,1,0xa06fc576c6a045c7d854617b19ac21fdaa00eb3789723e76ce10ea2e4fc78855
1732167409,0x2c9bE11a752b37f9f3A7cA59367b8Da59945275e,9631643464977663122715,0.00004216997023721715,10.542492559304288,10542492559304288000,9631643464977663122715,87945588099432802244569024,1,0x72f13244edd90b3d89ec5c5d63f3d2ec220e5aae7416a6c00880e9a2467e2fd4
1732168061,0x5FfD23B1B0350debB17A2cB668929aC5f76d0E18,12946060586734689030000,0.00005668139519666885,14.170348799167211,14170348799167211000,12946060586734689030000,87952520956686792613188921,1,0xadd66e0386a38d0850dcd93ea335ef65528ec9604a858fe316225c0d4f49d2fb
1732168095,0x13ECa1E17CB8789919a0d736f3dc3B16018027a7,49146245846678560562968,0.00021517571037189533,53.79392759297383,53793927592973830000,49146245846678560562968,87961929107411300408950523,1,0xb70f1f9a62e21cad709174de243d3cd7d21498a318e10d157b7d06080efaa558
1732168315,0x22Bfa88b5275b0a29286aC57A0dAB66258D1A1bA,60330946297722138022216,0.000264145388999196,66.036347249799,66036347249799000000,60330946297722138022216,87974411573731296752026408,1,0x0c149d90d4a25ef6836fc26cc8382bc21bef14ad7bc0ca1c26154ea05fca7ad9
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,367265956028766486655835,0.0016079908367862435,401.9977091965609,401997709196560900000,367265956028766486655835,88196864986807821559228277,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,27069502071413794341481,0.00011851768608738209,29.629421521845522,29629421521845522000,27069502071413794341481,88213251334037546444010684,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,52108892785015378198063,0.00022814698922657162,57.03674730664291,57036747306642910000,52108892785015378198063,88265360226822561822208747,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,51576757996508052257748,0.00022581715753428174,56.45428938357043,56454289383570430000,51576757996508052257748,88316936984819069874466495,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,100116479057496368051709,0.0004383373364536586,109.58433411341466,109584334113414660000,100116479057496368051709,88417053463876566242518204,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,100739325617895907987472,0.00044106432910137307,110.26608227534327,110266082275343270000,100739325617895907987472,88517792789494462150505676,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732168401,0x1af88f5f269c642b3609c7e20f7b69A5c0FEee07,81301021578946590963163,0.000355958115840356,88.989528960089,88989528960089000000,81301021578946590963163,88599093811073408741468839,1,0xac4bb6d0d583f17b0418c91cfbb63284d8aff54c14232daa7e0dbf70552a745f
1732169525,0x19839DAebeE7b76B4E38cD7f5127487aF695A6f0,1237367592212790636193,0.00000541753385347424,1.35438346336856,1354383463368560000,1237367592212790636193,88600155301707923710667698,1,0x76a5d709db6e6ce53ae0ab21f0942508fef37422d8549ebdcf08670ec8cb0a0e
1732169953,0xd40b829bA49a54505aEB6440dC3D91d4D59DdEc7,4170318583117392839817,0.000018258795725697255,4.564698931424314,4564698931424314000,4170318583117392839817,88603294160230550617465561,1,0xb0da3151283576950a6cc6cfb04fd393ba1a289f2494c014763d3380c223ac96
1732170003,0xe8F681AC1b306035e841d63542b40aece07E8e27,3902401924967024982794,0.000017085783296267393,4.2714458240668485,4271445824066848500,3902401924967024982794,88581521226717235404000406,1,0x0002b711ac3ad146411534b35e809c882523b06ea06db16bc0a915f37827df7f
1732170215,0xB3Eb833853b3d7B4bdAD7defB1e869372A2c6767,1142273056543927909562,0.000005001183959143178,1.2502959897857944,1250295989785794400,1142273056543927909562,88582663499773779331909968,1,0x394832e670d5dcdb92562cab73293e253c93865a934402a936a596d47a87acfe
1732170215,0xB3Eb833853b3d7B4bdAD7defB1e869372A2c6767,4450414506015303543750,0.000019485132308350044,4.871283077087511,4871283077087511000,4450414506015303543750,88587113914279794635453718,1,0x394832e670d5dcdb92562cab73293e253c93865a934402a936a596d47a87acfe
1732173417,0xc03Edbf9B3FC06Fc48dC482BdABd4282f70fD2Cf,3057245953811611455918,0.00001338545922602703,3.3463648065067577,3346364806506757700,3057245953811611455918,88362319404990005732190060,1,0x14119542e0b69193e7b74ecec09b0e674c7a663024a7a479adfc207f39a8d7c8
1732174413,0xb2D5E3d85827dBe495497CAe5F70E0FABb5D1352,7305404024630366437931,0.0000319850575251981,7.996264381299524,7996264381299524000,7305404024630366437931,88364160884702866528636694,1,0xad48ed659ca5369b239775c1c11022997c5cc9b88a0089c697da05ceeee9b0b4
1732174413,0xb2D5E3d85827dBe495497CAe5F70E0FABb5D1352,1319507886196829556118,0.0000057771665335229115,1.4442916333807279,1444291633380727900,1319507886196829556118,88364478536851301815114852,1,0xad48ed659ca5369b239775c1c11022997c5cc9b88a0089c697da05ceeee9b0b4
1732175581,0xd5169217ec76D2E691Ab69714fCA423967075a4B,3514912996686503566913,0.000015389250754104958,3.847312688526239,3847312688526239000,3514912996686503566913,88361932719133128829945211,1,0x86e16df6767829e6861e9388506f87a7e0d601d9252f1d94c9a892f002649b80
1732176857,0x11dbe43a87497F89CecBB3816c9dEA8Ffba2c4C0,1015147752896951905392,0.000004444594599218962,1.1111486498047405,1111148649804740500,1015147752896951905392,88362973853668287880293906,1,0x080e43b83935088fdf0a47fb140c308c6a934ba80476d7d9cbd7d34755fae837
1732176897,0x058039C7d560D2c21FeA88cCd3c7CBd6F2500201,53177133623536370538786,0.00023282403988053444,58.20600997013361,58206009970133610000,53177133623536370538786,88416150987291824250832692,1,0xb3de298ec076e56493a729888d34b2f1d186fd345c5c7f1db28572856028c434
1732177105,0xbB8FB9928D7a3d9F3CcdCB2De47Db1534BcCFFdD,3895921297358031971236047,0.01705740933554268,4264.35233388567,4264352333885670000000,3895921297358031971236047,89166700822642890031554702,1,0x0ad03c5fed52da756a4a248ef205ed02eb65914b27f6513cd324e0517be2a19b
1732177105,0xbB8FB9928D7a3d9F3CcdCB2De47Db1534BcCFFdD,35997765604525761994484,0.00015760806654326162,39.40201663581541,39402016635815410000,35997765604525761994484,89202698588247415793549186,1,0x0ad03c5fed52da756a4a248ef205ed02eb65914b27f6513cd324e0517be2a19b
1732177105,0xbB8FB9928D7a3d9F3CcdCB2De47Db1534BcCFFdD,21812064501700769930032,0.00009549918601052736,23.874796502631842,23874796502631842000,21812064501700769930032,89224510652749116563479218,1,0x0ad03c5fed52da756a4a248ef205ed02eb65914b27f6513cd324e0517be2a19b
1732177131,0x6a79375262baA32ca0Ffb2dDb4142b33Eb493681,3939504260543578219997096,0.017248227472350497,4312.056868087624,4312056868087624000000,3939504260543578219997096,89983443268747343782177325,1,0x3dafd66cfae968adf2611283ec0a5f0c5d10dd5b02a28c74d349b8c231c4c3f3
1732177131,0x6a79375262baA32ca0Ffb2dDb4142b33Eb493681,28360533003033085871898,0.00012417017272267703,31.04254318066926,31042543180669260000,28360533003033085871898,89988906832708593587857138,1,0x3dafd66cfae968adf2611283ec0a5f0c5d10dd5b02a28c74d349b8c231c4c3f3
